Data inicial;Hora inicial;Data final;Hora final;Total hores;Espai;Estudi;Activitat;Alumnes matriculats;Modalitat docencia;Observacions
08/01/2021;11:30;08/01/2021;14:30;3;Q2/0011;10065 Enginyeria Química;103810 Estadística - 212;Sense grup de matricula; ; 
08/01/2021;12:00;08/01/2021;15:00;3;Q3/1007;;Examen 104348 Desc. probabilitats i estadístiques;0; ; 
08/01/2021;12:30;08/01/2021;13:30;1;Q3/1003;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 81;61; ; 
08/01/2021;13:30;08/01/2021;14:30;1;Q3/1003;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 811;Sense grup de matricula; ; 
08/01/2021;13:30;08/01/2021;14:30;1;Q3/0009;10109 Enginyeria de Dades;104345 Fonaments Físics per a Ladquisició de Dades - 812;Sense grup de matricula; ; 
08/01/2021;15:00;08/01/2021;16:00;1;Q3/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 35;60; ; 
 ; ; ; ; ;Q3/1007;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 35;60; ; 
 ; ; ; ; ;Q3/1007;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 35;60; ; 
 ; ; ; ; ;Q3/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 35;60; ; 
 ; ; ; ; ;Q3/1007;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 35;60; ; 
08/01/2021;15:00;08/01/2021;18:00;3;Q2/1013;;Examen segon parcial Aprenentatge Computacional;0; ;petició Debora per mail
08/01/2021;15:30;08/01/2021;18:30;3;Q4/0003;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q4/0011;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q2/1003;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q3/0003;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q1/1007;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q4/0007;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q3/0013;;Examen final 102695 Aplicacions Multidisciplinars I;0; ; 
08/01/2021;15:30;08/01/2021;18:30;3;Q1/1003;;Examen final 102742 Tecnologies de desenv per a internet (7aules;0; ; 
08/01/2021;17:00;08/01/2021;19:00;2;Q1/1011;;Examen parcial 103801 Àlgebra;0; ; 
08/01/2021;17:00;08/01/2021;19:00;2;Q3/1011;;Examen parcial 103801 Àlgebra;0; ; 
08/01/2021;18:00;08/01/2021;19:00;1;Q3/1003;;Examen parcial 103801 Àlgebra;0; ; 
08/01/2021;18:00;08/01/2021;19:00;1;Q3/1007;;Examen parcial 103801 Àlgebra;0; ; 
11/01/2021;08:00;11/01/2021;10:30;2,5;Q4/0007;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104522 Fluxos de Matèria i Energia - 61;63; ; 
11/01/2021;08:30;11/01/2021;09:30;1;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 33;79; ; 
 ; ; ; ; ;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 33;79; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 33;79; ; 
11/01/2021;08:30;11/01/2021;09:30;1;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 31;71; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 31;71; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;71; ; 
 ; ; ; ; ;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;71; ; 
 ; ; ; ; ;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;71; ; 
11/01/2021;08:30;11/01/2021;10:30;2;Q2/1003;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 811;Sense grup de matricula; ; 
11/01/2021;09:00;11/01/2021;11:00;2;Q2/1013;;final Equacions diferencials- GEQ;0; ; 
11/01/2021;09:00;11/01/2021;11:00;2;Q3/1007;;final Fenòmens de transport- GEQ;0; ; 
11/01/2021;09:00;11/01/2021;11:00;2;Q2/1009;;final Equacions diferencials- GEQ;0; ; 
11/01/2021;09:00;11/01/2021;11:30;2,5;Q3/1003;;final Fenòmens de transport- GEQ (2/2);0; ;final Fenòmens de transport- GEQ
11/01/2021;09:00;11/01/2021;12:00;3;Q1/1011;;Examen final 102684 Sist.Digitals i Lleng. Descrip HW (3 aules);0; ; 
11/01/2021;09:00;11/01/2021;12:00;3;Q1/1003;;Examen final 102684 Sist.Digitals i Lleng. Descrip HW (3 aules);0; ; 
11/01/2021;09:00;11/01/2021;12:00;3;Q1/1007;;Examen final 102684 Sist.Digitals i Lleng. Descrip HW (3 aules);0; ; 
11/01/2021;09:30;11/01/2021;10:30;1;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 331;Sense grup de matricula; ; 
11/01/2021;09:30;11/01/2021;10:30;1;Q4/1013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 332;Sense grup de matricula; ; 
11/01/2021;10:30;11/01/2021;11:30;1;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 31;88; ; 
11/01/2021;10:30;11/01/2021;11:30;1;Q4/1013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 332;Sense grup de matricula; ; 
11/01/2021;10:30;11/01/2021;11:30;1;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 331;Sense grup de matricula; ; 
11/01/2021;11:30;11/01/2021;13:30;2;Q3/1003;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 81;61; ; 
11/01/2021;11:30;11/01/2021;13:30;2;Q2/1003;;Seminari 103808 Algebra;0; ; 
11/01/2021;12:00;11/01/2021;14:30;2,5;Q3/1007;;Final Geodèsia- GCI;0; ; 
11/01/2021;12:00;11/01/2021;15:00;3;Q3/1011;;Examen final 102776 Gestió i adm.de xarxes;0; ; 
11/01/2021;12:30;11/01/2021;14:30;2;Q4/1003;10062 Enginyeria Informàtica;105072 Tecnologia Blockchain i Criptomonedes - 450;Sense grup de matricula; ; 
11/01/2021;13:30;11/01/2021;14:30;1;Q3/1003;10109 Enginyeria de Dades;104345 Fonaments Físics per a Ladquisició de Dades - 81;59; ; 
11/01/2021;15:30;11/01/2021;17:30;2;Q2/1003;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 812;Sense grup de matricula; ; 
11/01/2021;15:30;11/01/2021;18:00;2,5;Q2/1009;;final Gestió Pública y polítiques urbanes-GCI;0; ; 
11/01/2021;15:30;11/01/2021;18:30;3;Q1/1007;;Examen final 102759 Disseny de sotware (3 aules);0; ; 
11/01/2021;15:30;11/01/2021;18:30;3;Q1/1003;;Examen final 102759 Disseny de sotware (3 aules);0; ; 
11/01/2021;15:30;11/01/2021;18:30;3;Q1/1011;;Examen final 102759 Disseny de sotware (3 aules);0; ; 
12/01/2021;08:30;12/01/2021;09:30;1;Q4/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 33;79; ; 
 ; ; ; ; ;Q4/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 33;79; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 33;79; ; 
 ; ; ; ; ;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 33;79; ; 
 ; ; ; ; ;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 33;79; ; 
12/01/2021;08:30;12/01/2021;10:30;2;Q2/1013;6121 Enginyeria Informàtica / Computer Engineering;102760 Gestió de Projectes - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 411;Sense grup de matricula; ; 
12/01/2021;08:30;12/01/2021;10:30;2;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102737 Control de Sistemes - 320;29; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102737 Control de Sistemes - 320;29; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102737 Control de Sistemes - 320;29; ; 
12/01/2021;09:00;12/01/2021;11:00;2;Q1/1011;;final Termotècnia- GEQ;0; ; 
12/01/2021;09:00;12/01/2021;12:00;3;Q3/1007;;Examen final 102774 Estructura de computadors;0; ; 
12/01/2021;09:00;12/01/2021;12:00;3;Q3/1011;;Examen final 102774 Estructura de computadors;0; ; 
12/01/2021;09:00;12/01/2021;12:00;3;Q3/1003;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;09:00;12/01/2021;12:00;3;Q2/1003;;Examen final 102720 Disseny microelectrònic;0; ; 
12/01/2021;09:30;12/01/2021;11:30;2;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 31;93; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 31;93; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 31;93; ; 
 ; ; ; ; ;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 31;93; ; 
 ; ; ; ; ;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 31;93; ; 
12/01/2021;09:30;12/01/2021;11:30;2;Q4/0011;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 33;84; ; 
 ; ; ; ; ;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;84; ; 
 ; ; ; ; ;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;84; ; 
 ; ; ; ; ;Q4/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;84; ; 
 ; ; ; ; ;Q4/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;84; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;84; ; 
12/01/2021;10:30;12/01/2021;11:30;1;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102737 Control de Sistemes - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102737 Control de Sistemes - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102737 Control de Sistemes - 321;Sense grup de matricula; ; 
12/01/2021;10:30;12/01/2021;12:30;2;QC/0015;10062 Enginyeria Informàtica;105074 Aplicacions de la Teoria de Codis - 450;Sense grup de matricula; ; 
12/01/2021;10:30;12/01/2021;12:30;2;Q2/1009;6121 Enginyeria Informàtica / Computer Engineering;102760 Gestió de Projectes - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 412;Sense grup de matricula; ; 
12/01/2021;10:30;12/01/2021;12:30;2;Q1/0019;10109 Enginyeria de Dades;104337 Fonaments de Programació - 82;33; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q3/1007;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q1/1011;;Examen final 102787 Aprenentatge computacional;0; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q3/1003;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q1/1007;;examen 104363 anàlisi de grafs i cerca d'informació;0; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q3/1011;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;12:00;12/01/2021;15:00;3;Q1/1003;;Examen final 104363 Anàlisi de grafs i cerca d'informació;0; ; 
12/01/2021;12:30;12/01/2021;14:30;2;Q1/0019;10109 Enginyeria de Dades;104337 Fonaments de Programació - 81;32; ; 
12/01/2021;12:30;12/01/2021;14:30;2;Q2/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102762 Anglès Professional I - 418;31; ; 
 ; ; ; ; ;Q2/1013;10062 Enginyeria Informàtica;102762 Anglès Professional I - 418;31; ; 
 ; ; ; ; ;Q2/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102762 Anglès Professional I - 418;31; ; 
12/01/2021;15:00;12/01/2021;17:00;2;Q2/1013;6121 Enginyeria Informàtica / Computer Engineering;102760 Gestió de Projectes - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 413;Sense grup de matricula; ; 
12/01/2021;15:30;12/01/2021;17:30;2;Q3/0003;;final Ampliació reactors químics-GEQ;0; ; 
12/01/2021;15:30;12/01/2021;18:30;3;Q3/1003;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;15:30;12/01/2021;18:30;3;Q3/1011;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
12/01/2021;15:30;12/01/2021;18:30;3;Q3/1007;;Examen final 102774 Estructura de computadors 3 aules;0; ; 
13/01/2021;08:30;13/01/2021;09:30;1;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 321;Sense grup de matricula; ; 
13/01/2021;08:30;13/01/2021;09:30;1;Q1/1011;10065 Enginyeria Química;102439 Expressió Gràfica - 21;86; ; 
13/01/2021;08:30;13/01/2021;10:30;2;Q2/1013;10062 Enginyeria Informàtica;105073 Tecnologies de Compressió de la Informació - 450;Sense grup de matricula; ; 
13/01/2021;08:30;13/01/2021;10:30;2;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 31;76; ; 
 ; ; ; ; ;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 31;76; ; 
 ; ; ; ; ;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 31;76; ; 
13/01/2021;08:30;13/01/2021;11:30;3;Q1/0019;10065 Enginyeria Química;102439 Expressió Gràfica - 211;Sense grup de matricula; ; 
13/01/2021;09:00;13/01/2021;11:00;2;Q3/1003;;Final Organització i gestió empreses-GEQ;0; ; 
13/01/2021;09:00;13/01/2021;11:00;2;Q3/1007;;Final Organització i gestió empreses-GEQ;0; ; 
13/01/2021;09:00;13/01/2021;11:00;2;Q4/1013;;Final Tractament potabilització-GEQ;0; ; 
13/01/2021;09:00;13/01/2021;12:00;3;Q1/1003;;Examen final 102791 Sistemes encastats (2 aules);0; ; 
13/01/2021;09:00;13/01/2021;12:00;3;Q1/1007;;Examen final 102791 Sistemes encastats (2 aules);0; ; 
13/01/2021;09:30;13/01/2021;11:30;2;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 320;22; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 320;22; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102729 Aplicacions Multidisciplinàries I - 320;22; ; 
13/01/2021;09:30;13/01/2021;11:30;2;Q4/0011;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 33;96; ; 
 ; ; ; ; ;Q4/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 33;96; ; 
 ; ; ; ; ;Q4/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 33;96; ; 
 ; ; ; ; ;Q4/0011;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 33;96; ; 
 ; ; ; ; ;Q4/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 33;96; ; 
13/01/2021;10:30;13/01/2021;11:30;1;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 31;88; ; 
 ; ; ; ; ;Q3/0003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 31;88; ; 
13/01/2021;10:30;13/01/2021;12:00;1,5;Q4/1003;10062 Enginyeria Informàtica;105072 Tecnologia Blockchain i Criptomonedes - 450;Sense grup de matricula; ; 
13/01/2021;10:30;13/01/2021;12:30;2;Q2/0007;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104521 Matemàtiques - 612;Sense grup de matricula; ; 
13/01/2021;11:30;13/01/2021;13:30;2;Q3/1003;10109 Enginyeria de Dades;104345 Fonaments Físics per a Ladquisició de Dades - 81;59; ; 
13/01/2021;11:30;13/01/2021;14:30;3;Q1/0019;10065 Enginyeria Química;102439 Expressió Gràfica - 212;Sense grup de matricula; ; 
13/01/2021;12:00;13/01/2021;15:00;3;Q1/1011;;Examen final 102689 Components i circuits electrònics (2aules);0; ; 
13/01/2021;12:00;13/01/2021;15:00;3;Q1/1003;; Examen final 102689 Components i circuits electrònics (2aules) ;0; ; 
13/01/2021;12:00;13/01/2021;15:00;3;Q1/1007;;Examen final 102689 Components i circuits electrònics (2aules);0; ; 
13/01/2021;12:30;13/01/2021;14:30;2;Q4/1005;10062 Enginyeria Informàtica;105075 Internet de les Coses - 418;20; ; 
13/01/2021;13:30;13/01/2021;14:30;1;Q3/1003;10109 Enginyeria de Dades;104345 Fonaments Físics per a Ladquisició de Dades - 811;Sense grup de matricula; ; 
